,Unnamed: 0,area_m2,floor,num_floors,num_rooms,author,housing_fund,children,pets,y,balcony,condition,bathroom,region,city,street_name,zone_type,dist_to_center
220,220,50.0,11,17,1,agency,primary,yes,yes,1200.0,1,modern,1,rascani,Chisinau,Bogdan,central,3.924482926351163
221,221,50.0,3,14,1,agency,primary,yes,no,1500.0,1,modern,1,centru,Chisinau,Albisoara,central,6.0
222,222,40.0,5,11,1,private,primary,yes,no,450.0,0,modern,1,centru,Chisinau,Alecu,central,3.7573326342791855
223,223,56.0,5,10,1,agency,primary,yes,no,650.0,1,modern,1,centru,Chisinau,Albisoara,central,6.0
224,224,45.0,3,5,2,agency,secondary,yes,no,400.0,1,modern,2,telecentru,Chisinau,Sfanta,periphery,2.789255054825816
225,225,114.0,1,16,2,agency,primary,no,no,1000.0,0,modern,2,centru,Chisinau,Maria,central,3.2023113943454087
226,226,86.0,16,17,3,agency,primary,yes,no,700.0,1,modern,1,botanica,Chisinau,Tudor,central,3.135450314553256
227,227,80.0,5,10,2,agency,primary,yes,yes,1500.0,2,modern,2,centru,Chisinau,Constantin,central,1.3139694193863054
228,228,70.0,6,13,2,agency,primary,yes,yes,600.0,0,modern,1,centru,Chisinau,Mitropolit,central,3.022515128105024
229,229,80.0,3,14,3,agency,primary,yes,no,1500.0,0,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
230,230,110.0,8,10,3,agency,primary,yes,no,700.0,2,modern,2,buiucani,Chisinau,Nicolae,central,3.262732774666745
231,231,40.0,4,5,2,private,secondary,yes,yes,300.0,1,individual,1,ciocana,Chisinau,Bulgara,central,1.7786506341815371
232,232,80.0,5,9,3,agency,primary,yes,no,450.0,1,modern,2,rascani,Chisinau,Maria,central,3.2023113943454087
233,233,44.0,7,12,1,private,primary,no,no,300.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
234,234,35.36143493652344,2,-1,0,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
235,235,80.0,2,11,3,agency,primary,yes,no,850.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
236,236,95.0,3,4,3,agency,primary,yes,no,650.0,0,modern,2,centru,Chisinau,Vlaicu,central,2.563872447853333
237,237,54.0,3,9,2,agency,secondary,no,no,600.0,0,modern,1,ciocana,Chisinau,Mihail,central,2.99590750748185
238,238,55.0,12,13,1,agency,primary,yes,no,500.0,1,modern,1,rascani,Chisinau,Nicolae,central,3.262732774666745
239,239,80.0,8,10,3,agency,primary,yes,no,850.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
240,240,57.0,5,5,2,agency,secondary,yes,no,350.0,0,individual,1,botanica,Chisinau,Plaiului,central,1.0760271555200882
241,241,70.0,5,14,2,agency,primary,yes,no,600.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
242,242,70.0,11,17,3,private,primary,yes,no,1500.0,2,modern,1,rascani,Chisinau,Onisifor,central,3.2746566782449595
243,243,95.0,2,9,3,agency,primary,yes,no,800.0,1,modern,2,centru,Chisinau,Botanica,central,5.812202525238274
244,244,56.0,6,6,1,agency,primary,yes,no,600.0,0,modern,1,centru,Chisinau,Moara,central,3.300931796957092
245,245,65.0,8,14,2,agency,primary,yes,no,500.0,0,modern,2,centru,Chisinau,Nicolae,central,3.262732774666745
246,246,75.0,2,10,3,agency,primary,yes,no,800.0,1,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
247,247,58.0,2,5,2,private,secondary,yes,no,400.0,2,modern,1,rascani,Chisinau,Petru,central,3.018564007128305
248,248,56.0,3,9,2,agency,secondary,yes,no,400.0,1,modern,2,veche,Chisinau,Socoleni,central,5.854959253616124
249,249,45.0,6,9,1,private,primary,yes,no,450.0,0,individual,1,botanica,Chisinau,Vorniceni,central,0.4667019586779196
250,250,85.0,16,17,3,agency,primary,no,no,1500.0,1,modern,2,rascani,Chisinau,Bogdan,central,3.924482926351163
251,251,72.0,1,10,2,agency,secondary,yes,no,600.0,1,individual,1,botanica,Chisinau,Traian,central,3.846174709689953
252,252,67.0,11,16,2,agency,primary,yes,no,1500.0,1,modern,1,rascani,Chisinau,Bogdan,central,3.924482926351163
253,253,50.0,4,9,1,agency,primary,yes,yes,380.0,1,modern,1,ciocana,Chisinau,Durlesti,central,7.739188220540723
254,254,46.0,11,11,1,agency,primary,yes,no,320.0,0,modern,1,botanica,Chisinau,Independentei,central,3.473231882894152
255,255,64.0,4,5,2,agency,primary,yes,no,550.0,1,modern,2,centru,Chisinau,Valea,central,3.133096583962342
256,256,64.0,4,5,2,agency,primary,yes,no,550.0,1,modern,2,centru,Chisinau,Nicolae,central,3.262732774666745
257,257,43.0,1,5,2,private,secondary,no,no,200.0,0,modern,1,centru,Chisinau,Ismail,central,1.5491726324305075
258,258,64.0,4,5,2,agency,secondary,yes,no,500.0,2,modern,1,centru,Chisinau,Valea,central,3.133096583962342
259,259,65.0,3,10,2,agency,primary,yes,no,500.0,0,modern,1,rascani,Chisinau,Andrei,central,3.9691677554186366
260,260,90.0,6,1,2,private,primary,yes,no,200.0,1,modern,1,rascani,Chisinau,Academician,central,5.999330177155597
261,261,57.0,8,16,1,agency,secondary,yes,no,400.0,0,modern,2,botanica,Chisinau,Melestiu,central,1.3829235460311171
262,262,45.0,6,10,1,agency,primary,yes,no,400.0,1,modern,1,telecentru,Chisinau,Miorita,periphery,14.177717417175268
263,263,35.0,3,3,1,agency,primary,yes,no,250.0,0,modern,1,centru,Chisinau,Ismail,central,1.5491726324305075
264,264,12.0,1,2,0,private,secondary,no,no,200.0,0,modern,2,rascani,Chisinau,Nicolae,central,3.262732774666745
265,265,80.0,4,9,1,agency,primary,yes,no,1500.0,0,modern,1,centru,Chisinau,31,central,6.542239833918318
266,266,90.0,5,15,3,agency,primary,yes,no,850.0,0,modern,1,centru,Chisinau,Melestiu,central,1.3829235460311171
267,267,25.0,2,1,1,private,primary,no,no,228.0,0,modern,1,ciorescu,Chisinau,Ismail,periphery,1.5491726324305075
268,268,55.0,4,10,2,agency,primary,yes,no,400.0,0,modern,1,buiucani,Chisinau,Nicolae,central,3.262732774666745
269,269,80.0,3,9,3,agency,primary,yes,no,1000.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
270,270,51.0,4,10,2,agency,primary,yes,no,600.0,0,modern,1,centru,Chisinau,Valea,central,3.133096583962342
271,271,85.0,7,9,3,agency,primary,yes,no,1250.0,0,modern,1,botanica,Chisinau,Trandafirilor,central,2.258308061229285
272,272,60.0,4,9,2,agency,primary,yes,no,600.0,0,modern,1,centru,Chisinau,Vorniceni,central,0.4667019586779196
273,273,140.0,6,8,3,agency,primary,yes,no,1500.0,0,modern,2,centru,Chisinau,Eugen,central,5.296313020300842
274,274,69.0,3,5,2,agency,primary,yes,yes,1000.0,1,modern,1,centru,Chisinau,Vasile,central,4.693246145072489
275,275,70.0,7,13,2,agency,primary,yes,no,1150.0,1,modern,1,centru,Chisinau,Ismail,central,1.5491726324305075
276,276,76.0,10,14,2,private,secondary,no,no,1500.0,2,modern,1,centru,Chisinau,Columna,central,4.434859094165724
277,277,72.0,5,5,3,private,secondary,yes,no,370.0,2,individual,1,rascani,Chisinau,Onisifor,central,3.2746566782449595
278,278,40.0,4,12,1,private,primary,yes,no,320.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
279,279,40.0,6,8,1,private,primary,yes,no,350.0,0,modern,1,buiucani,Chisinau,Ghioceilor,central,5.169326006125034
280,280,95.0,6,11,2,agency,primary,yes,no,750.0,1,modern,1,ciocana,Chisinau,Nicolae,central,3.262732774666745
281,281,56.0,4,5,2,agency,secondary,yes,no,450.0,1,individual,1,centru,Chisinau,Tighina,central,1.6216702674130197
282,282,18.0,15,20,0,private,primary,no,no,200.0,1,modern,2,rascani,Chisinau,Gheorghe,central,1.699888915322141
283,283,70.0,2,10,2,private,primary,yes,no,500.0,1,modern,1,telecentru,Chisinau,Vasili,periphery,3.5081191504699207
284,284,35.0,2,9,1,private,secondary,yes,no,250.0,0,individual,1,sculeni,Chisinau,Calea,periphery,2.563872447853333
285,285,45.0,3,5,2,private,secondary,no,no,200.0,0,individual,1,rascani,Chisinau,Burebista,central,12.762548626789066
286,286,35.0,4,5,1,private,secondary,no,no,228.0,1,individual,1,buiucani,Chisinau,Ion,central,4.860874124520007
287,287,100.0,9,12,3,agency,primary,no,no,1500.0,1,modern,2,centru,Chisinau,Ismail,central,1.5491726324305075
288,288,56.0,5,6,2,private,primary,yes,no,360.0,1,modern,1,veche,Chisinau,Socoleni,central,5.854959253616124
289,289,50.0,6,9,1,agency,primary,yes,no,600.0,0,modern,1,botanica,Chisinau,Bogdan,central,3.924482926351163
290,290,63.0,6,10,2,private,primary,yes,no,790.0,1,modern,1,buiucani,Chisinau,Calea,central,2.563872447853333
291,291,67.0,3,5,3,agency,secondary,yes,no,500.0,1,modern,1,centru,Chisinau,Vasile,central,4.693246145072489
292,292,60.0,5,5,2,agency,secondary,yes,yes,550.0,1,modern,1,centru,Chisinau,Mesterul,central,1.7812556326885571
293,293,85.0,2,15,2,agency,primary,yes,no,1500.0,1,individual,2,rascani,Chisinau,Bogdan,central,3.924482926351163
294,294,104.0,4,4,4,agency,secondary,yes,no,1200.0,0,modern,1,buiucani,Chisinau,Ion,central,4.860874124520007
295,295,80.0,7,9,2,agency,primary,yes,no,1000.0,1,modern,1,botanica,Chisinau,Mitropolit,central,3.022515128105024
296,296,65.0,4,5,2,agency,primary,yes,no,950.0,1,modern,1,centru,Chisinau,Vasile,central,4.693246145072489
297,297,50.0,8,10,1,agency,primary,yes,no,550.0,2,modern,1,centru,Chisinau,Tudor,central,3.135450314553256
298,298,80.0,2,6,2,agency,primary,yes,no,900.0,1,modern,2,centru,Chisinau,Melestiu,central,1.3829235460311171
299,299,40.0,3,5,1,private,secondary,yes,yes,400.0,0,modern,1,centru,Chisinau,Mihai,central,2.6940681841953014
300,300,53.31206512451172,1,-1,1,private,secondary,no,yes,200.0,0,modern,1,centru,Chisinau,Independentei,central,3.473231882894152
301,301,43.0,1,4,2,private,secondary,yes,no,350.0,0,modern,1,centru,Chisinau,Anatol,central,3.347730073085782
302,302,80.0,7,12,3,agency,primary,yes,yes,700.0,0,modern,1,botanica,Chisinau,Hristo,central,2.68560341378761
303,303,80.0,5,5,3,agency,primary,yes,yes,800.0,0,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
304,304,35.0,3,5,1,agency,secondary,yes,no,450.0,0,modern,1,centru,Chisinau,Gradina,central,4.335671694621204
305,305,45.0,2,9,1,agency,primary,yes,no,430.0,0,modern,1,buiucani,Chisinau,Ioana,central,4.885718683739484
306,306,74.0,8,10,2,agency,primary,yes,no,690.0,0,modern,2,botanica,Chisinau,Independentei,central,3.473231882894152
307,307,60.0,2,12,1,agency,primary,yes,no,700.0,0,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
308,308,70.0,5,17,3,agency,primary,yes,yes,900.0,1,modern,2,rascani,Chisinau,Bogdan,central,3.924482926351163
309,309,50.0,5,10,1,private,primary,yes,yes,400.0,1,modern,1,telecentru,Chisinau,Onisifor,periphery,3.2746566782449595
310,310,90.0,6,13,2,agency,primary,yes,no,400.0,2,modern,2,ciocana,Chisinau,Ismail,central,1.5491726324305075
311,311,67.0,7,11,2,agency,primary,yes,no,550.0,0,individual,1,rascani,Chisinau,Calea,central,2.563872447853333
312,312,68.0,3,5,2,agency,secondary,yes,no,500.0,0,modern,1,centru,Chisinau,Pan,central,3.76921531566265
313,313,60.0,8,15,2,agency,primary,yes,no,800.0,0,modern,1,centru,Chisinau,Alexandr,central,3.1319178146844364
314,314,55.0,5,6,2,private,secondary,yes,no,350.0,1,modern,1,centru,Chisinau,Grenoble,central,3.68421559143802
315,315,42.0,1,1,1,private,primary,yes,no,250.0,0,modern,1,centru,Chisinau,Valea,central,3.133096583962342
316,316,100.0,9,16,2,private,primary,yes,no,830.0,0,modern,1,centru,Chisinau,Melestiu,central,1.3829235460311171
317,317,44.0,2,10,1,agency,primary,yes,yes,350.0,0,modern,1,ciocana,Chisinau,Mihail,central,2.99590750748185
318,318,72.0,4,9,1,agency,primary,yes,no,1400.0,0,modern,2,centru,Chisinau,Alexandr,central,3.1319178146844364
319,319,70.0,7,10,2,agency,primary,yes,no,650.0,2,modern,2,centru,Chisinau,Bucuresti,central,2.845910853208243
320,320,40.0,1,4,1,private,secondary,yes,no,450.0,0,modern,1,centru,Chisinau,Bucuresti,central,2.845910853208243
321,321,65.0,4,6,3,agency,primary,yes,yes,450.0,2,modern,1,buiucani,Chisinau,Cornului,central,5.159787236716968
322,322,50.0,7,11,1,agency,primary,yes,yes,450.0,1,modern,1,botanica,Chisinau,Nicolae,central,3.262732774666745
323,323,44.0,1,9,1,private,primary,yes,no,380.0,0,modern,1,botanica,Chisinau,Independentei,central,3.473231882894152
324,324,28.0,2,5,1,private,secondary,yes,no,300.0,1,individual,1,rascani,Chisinau,Independentei,central,3.473231882894152
325,325,65.0,2,9,2,private,primary,yes,no,630.0,0,modern,1,botanica,Chisinau,Pietrarilor,central,4.726595494546069
326,326,55.0,3,9,2,agency,secondary,yes,no,600.0,1,modern,2,ciocana,Chisinau,Mihail,central,2.99590750748185
327,327,60.0,5,6,2,agency,primary,yes,no,300.0,1,modern,2,telecentru,Chisinau,Constantin,periphery,1.3139694193863054
328,328,46.0,3,6,1,agency,primary,yes,no,550.0,1,individual,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
329,329,32.0,5,9,1,private,secondary,yes,no,200.0,1,modern,1,telecentru,Chisinau,Liuba,periphery,0.6824360799508673
330,330,55.0,15,15,1,private,secondary,no,no,200.0,2,individual,1,botanica,Chisinau,Nicolae,central,3.262732774666745
331,331,30.0,4,5,1,private,secondary,no,no,400.0,0,modern,1,botanica,Chisinau,Pandurilor,central,1.6212629150174749
332,332,34.0,2,5,1,agency,secondary,yes,no,300.0,1,modern,1,buiucani,Chisinau,Ion,central,4.860874124520007
333,333,46.0,6,10,1,private,primary,no,no,520.0,1,modern,1,centru,Chisinau,Tudor,central,3.135450314553256
334,334,120.0,4,4,3,agency,primary,yes,no,500.0,0,modern,2,telecentru,Chisinau,Onisifor,periphery,3.2746566782449595
335,335,53.0,10,17,1,private,primary,no,no,430.0,1,modern,1,centru,Chisinau,Melestiu,central,1.3829235460311171
336,336,86.0,3,4,2,private,primary,yes,no,500.0,1,individual,1,durlesti,Chisinau,Tudor,periphery,3.135450314553256
337,337,47.0,4,5,2,private,secondary,no,no,200.0,0,modern,1,buiucani,Chisinau,Mihai,central,2.6940681841953014
338,338,30.0,4,4,1,private,secondary,no,no,300.0,0,modern,1,botanica,Chisinau,Pandurilor,central,1.6212629150174749
339,339,60.0,2,9,2,private,secondary,no,no,300.0,1,individual,1,centru,Chisinau,Albisoara,central,6.0
340,340,40.0,9,12,1,private,secondary,yes,no,350.0,0,modern,1,centru,Chisinau,Alexandr,central,3.1319178146844364
341,341,16.0,1,9,1,agency,secondary,no,no,300.0,0,modern,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
342,342,52.0,2,10,1,agency,primary,yes,no,550.0,1,modern,1,botanica,Chisinau,Bogdan,central,3.924482926351163
343,343,40.0,3,12,1,agency,primary,yes,no,450.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
344,344,50.0,2,5,1,agency,primary,no,no,500.0,0,modern,1,botanica,Chisinau,Dobrusa,central,0.5425579432806232
345,345,75.0,1,1,2,agency,primary,yes,no,700.0,1,modern,1,centru,Chisinau,Junimea,central,1.7780600772121429
346,346,100.0,7,9,3,agency,primary,yes,no,1500.0,2,modern,2,centru,Chisinau,Valea,central,3.133096583962342
347,347,90.0,2,6,3,agency,primary,yes,no,1200.0,2,modern,2,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
348,348,81.0,7,16,2,private,primary,yes,no,850.0,1,modern,1,botanica,Chisinau,Botanica,central,5.812202525238274
349,349,60.0,2,14,2,private,primary,yes,no,590.0,1,modern,1,rascani,Chisinau,Nicolae,central,3.262732774666745
350,350,45.0,4,4,2,private,secondary,yes,no,270.0,1,individual,1,botanica,Chisinau,Nikolai,central,3.022515128105024
351,351,36.0,1,1,0,agency,primary,yes,yes,270.0,0,modern,1,centru,Chisinau,Bucuresti,central,2.845910853208243
352,352,50.0,2,9,2,private,secondary,yes,no,310.0,2,modern,1,buiucani,Chisinau,Mitropolitul,central,6.0
353,353,60.0,10,10,2,agency,primary,yes,no,500.0,0,modern,1,rascani,Chisinau,Andrei,central,3.9691677554186366
354,354,150.0,Penthouse,2,2,private,primary,yes,no,1500.0,0,individual,2,buiucani,Chisinau,Tudor,central,3.135450314553256
355,355,50.0,2,5,2,private,secondary,no,no,350.0,2,individual,1,rascani,Chisinau,Miron,central,4.376873914265608
356,356,100.0,4,10,3,agency,primary,yes,no,1300.0,2,modern,2,buiucani,Chisinau,Independentei,central,3.473231882894152
357,357,140.0,6,8,3,agency,primary,yes,yes,1500.0,0,individual,1,centru,Chisinau,Mihail,central,2.99590750748185
358,358,35.0,1,1,1,private,primary,no,no,200.0,0,individual,1,centru,Chisinau,Alexandr,central,3.1319178146844364
359,359,60.0,9,10,2,agency,primary,yes,no,535.0,0,modern,1,centru,Chisinau,Ciuflea,central,1.237855815371132
360,360,80.0,9,15,2,agency,primary,no,no,700.0,2,individual,2,centru,Chisinau,Romana,central,3.12860532433494
361,361,90.0,4,5,4,private,secondary,yes,no,1500.0,0,individual,1,botanica,Chisinau,Mihail,central,2.99590750748185
362,362,78.0,7,9,3,private,secondary,yes,no,200.0,1,individual,1,ciocana,Chisinau,Botanica,central,5.812202525238274
363,363,65.0,1,4,3,private,secondary,no,no,520.0,0,individual,1,centru,Chisinau,Alexandru,central,3.2023113943454087
364,364,49.0,1,9,2,agency,secondary,no,no,400.0,1,modern,1,buiucani,Chisinau,Mihail,central,2.99590750748185
365,365,56.0,2,7,2,agency,primary,yes,no,500.0,1,modern,1,centru,Chisinau,Buna,central,3.383650019706736
366,366,57.0,4,10,2,private,primary,yes,no,600.0,2,modern,1,centru,Chisinau,Bogdan,central,3.924482926351163
367,367,65.0,8,9,2,agency,secondary,yes,no,250.0,1,individual,2,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
368,368,30.0,9,1,1,private,secondary,no,no,200.0,0,modern,1,telecentru,Chisinau,Liviu,periphery,8.433322683428162
369,369,51.0,8,9,2,private,secondary,no,no,200.0,0,individual,1,botanica,Chisinau,Mihail,central,2.99590750748185
370,370,70.0,3,5,2,private,secondary,yes,no,200.0,1,individual,1,centru,Chisinau,Independentei,central,3.473231882894152
371,371,50.0,7,16,1,agency,primary,yes,no,750.0,0,modern,1,rascani,Chisinau,Bogdan,central,3.924482926351163
372,372,55.0,5,9,2,agency,secondary,yes,no,220.0,1,individual,2,telecentru,Chisinau,Mihail,periphery,2.99590750748185
373,373,55.0,4,6,2,private,secondary,yes,no,250.0,0,individual,1,telecentru,Chisinau,Nicolae,periphery,3.262732774666745
374,374,70.0,11,12,3,agency,primary,yes,no,500.0,1,modern,2,veche,Chisinau,Iazului,central,6.517384074634402
375,375,40.0,3,5,1,private,secondary,yes,no,450.0,1,modern,1,rascani,Chisinau,Voluntarilor,central,2.968154691470344
376,376,42.0,4,10,1,agency,primary,yes,no,350.0,0,modern,1,buiucani,Chisinau,Grenoble,central,3.68421559143802
377,377,90.0,7,12,2,agency,primary,yes,no,850.0,2,modern,2,botanica,Chisinau,Alexandr,central,3.1319178146844364
378,378,40.0,1,4,1,agency,secondary,yes,no,500.0,0,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
379,379,50.0,3,13,1,private,primary,yes,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
380,380,50.0,6,10,1,private,primary,yes,no,450.0,0,modern,2,botanica,Chisinau,Melestiu,central,1.3829235460311171
381,381,70.0,11,17,3,private,primary,yes,no,1450.0,2,modern,2,rascani,Chisinau,Bogdan,central,3.924482926351163
382,382,81.0,1,8,2,agency,primary,yes,no,500.0,0,modern,2,telecentru,Chisinau,Lev Tolstoi,periphery,1.82369710266694
383,383,22.0,2,4,0,private,secondary,yes,no,200.0,1,modern,1,telecentru,Chisinau,Independentei,periphery,3.473231882894152
384,384,64.0,2,5,3,private,secondary,yes,yes,270.0,1,individual,1,botanica,Chisinau,Lev Tolstoi,central,1.82369710266694
385,385,70.0,6,9,3,private,secondary,yes,no,350.0,2,modern,2,botanica,Chisinau,Botanica,central,5.812202525238274
386,386,85.0,7,12,3,agency,primary,yes,no,1200.0,0,modern,1,botanica,Chisinau,Trandafirilor,central,2.258308061229285
387,387,55.0,9,16,1,private,primary,no,no,800.0,0,individual,1,centru,Chisinau,Independentei,central,3.473231882894152
388,388,60.0,4,5,2,agency,secondary,yes,no,470.0,1,modern,1,centru,Chisinau,Alexandr,central,3.1319178146844364
389,389,54.0,2,9,2,agency,secondary,yes,no,300.0,1,modern,2,botanica,Chisinau,31,central,6.542239833918318
390,390,60.0,4,5,2,agency,secondary,yes,no,480.0,1,modern,1,centru,Chisinau,Zimbrului,central,2.8139533523316853
391,391,28.0,4,9,1,agency,secondary,yes,no,200.0,1,individual,1,botanica,Chisinau,Onisifor,central,3.2746566782449595
392,392,40.0,8,11,1,agency,primary,no,no,420.0,1,modern,1,centru,Chisinau,Gheorghe,central,1.699888915322141
393,393,53.0,2,3,1,agency,primary,yes,no,400.0,0,modern,1,telecentru,Chisinau,Schinoasa,periphery,6.28276025131691
394,394,80.0,3,16,1,agency,primary,yes,yes,1100.0,0,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
395,395,75.0,1,10,3,agency,primary,yes,no,950.0,1,modern,2,botanica,Chisinau,Independentei,central,3.473231882894152
396,396,58.0,1,9,3,private,secondary,no,no,200.0,0,modern,1,botanica,Chisinau,Nicolae,central,3.262732774666745
397,397,61.0,9,18,2,agency,primary,yes,no,690.0,1,modern,1,centru,Chisinau,Bogdan,central,3.924482926351163
398,398,74.0,2,5,1,agency,secondary,yes,no,550.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
399,399,50.0,13,13,1,agency,primary,yes,no,430.0,1,modern,1,buiucani,Chisinau,Pietrariei,central,8.129403523963532
400,400,40.0,9,12,1,agency,primary,yes,yes,500.0,1,modern,1,centru,Chisinau,Anestiade,central,1.1781448223632147
401,401,65.0,5,5,2,agency,secondary,yes,no,350.0,1,individual,1,botanica,Chisinau,Carierei,central,3.7179076835271134
